日期,時段,指標,系統,1 福德一路/上匝道,西向,東向,2 福德一路/下匝道,下匝道,東向,3 福德一路/和成路,西向,東向(車尾),東向(路口4照車尾),4 福德一路/和平路,和平路南向,福德西向,和平路北向,和強路東向(車尾),5 八德轉運站出入口,西向,東向,6 和強路/120巷,東向,7 和強路/延平路,延平路南向,和強路西向,延平路北向,和強路東向,10 和平路/富榮街,和平路南向,和平路北向,14 大安小學,和平路東向,路徑1,路徑2,路徑3,路徑4,平均旅行時間,加權平均旅行時間,加權平均旅行時間_含邊界_先加,加權平均旅行時間_含邊界_後加,總加權旅行時間,延平路->和平路 (往東),和平路-> 上匝道前 (往東),上匝道前-> 上匝道後 (往東),東匝入口-> 下匝道後 (往西),下匝道後-> 和平路 (往西),和平路-> 延平路 (往西),和平路口左轉-> 和平路704巷,大安國小-> 和平/和強路口,大安國小-> 右轉和強路上匝道前 (往北)
2026-07-26,06:30~07:30,平均停等延滯,54.9,7.5,17.3,6.4,0.9,0.9,1.0,2.7,7.0,0.8,1.4,17.2,47.0,18.3,16.9,9.9,5.3,0.6,7.6,14.0,14.0,27.8,57.5,26.2,27.3,14.1,10.5,4.4,16.3,2.4,2.4,C,C,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,07:30~08:30,總停等延滯,94379.0,4645.0,2063.0,2582.0,1340.0,768.0,572.0,8330.0,5819.0,869.0,1642.0,37261.0,7043.0,15209.0,9759.0,5250.0,3413.0,373.0,3040.0,6250.0,6250.0,23604.0,8809.0,8536.0,1535.0,4724.0,7425.0,1463.0,5962.0,2111.0,2111.0,233.6,165.2,242.1,142.4,195.8,205.1,219.7,262.9,307718.8,85.2,56.0,92.4,21.2,70.7,71.7,71.6,119.6,30.1
2026-07-26,07:30~08:30,通過量,1595.0,523.0,81.0,442.0,753.0,331.0,422.0,2625.0,719.0,983.0,923.0,1712.0,169.0,617.0,448.0,478.0,767.0,302.0,465.0,456.0,456.0,856.0,157.0,283.0,60.0,356.0,826.0,385.0,441.0,352.0,352.0,20.0,28.3,14.9,22.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,07:30~08:30,平均停等延滯,59.2,8.9,25.5,5.8,1.8,2.3,1.4,3.2,8.1,0.9,1.8,21.8,41.7,24.6,21.8,11.0,4.4,1.2,6.5,13.7,13.7,27.6,56.1,30.2,25.6,13.3,9.0,3.8,13.5,6.0,6.0,D,C,E,D,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,07:00~09:00,總停等延滯,202471.0,10798.0,4369.0,6429.0,2607.0,1246.0,1361.0,19214.0,12168.0,2829.0,4217.0,78534.0,12377.0,33363.0,20223.0,12571.0,7813.0,678.0,7135.0,14776.0,14776.0,48614.0,19721.0,15089.0,4008.0,9796.0,15951.0,3275.0,12676.0,4164.0,4164.0,211.0,162.3,225.0,155.9,188.5,194.6,210.1,257.8,626547.9,84.3,68.1,58.6,22.8,69.0,68.6,86.9,135.3,31.1
2026-07-26,07:00~09:00,通過量,3283.0,1096.0,147.0,949.0,1670.0,742.0,928.0,5471.0,1463.0,2075.0,1933.0,3585.0,286.0,1338.0,933.0,1028.0,1546.0,567.0,979.0,999.0,999.0,1813.0,346.0,599.0,137.0,731.0,1712.0,818.0,894.0,710.0,710.0,22.2,28.8,16.1,20.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,07:00~09:00,平均停等延滯,61.7,9.9,29.7,6.8,1.6,1.7,1.5,3.5,8.3,1.4,2.2,21.9,43.3,24.9,21.7,12.2,5.1,1.2,7.3,14.8,14.8,26.8,57.0,25.2,29.3,13.4,9.3,4.0,14.2,5.9,5.9,D,C,E,D,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,10:00~12:00,總停等延滯,412946.0,25782.0,12616.0,13166.0,7209.0,3783.0,3426.0,39232.0,24620.0,3488.0,11124.0,182358.0,14293.0,89597.0,48040.0,30428.0,22677.0,2113.0,20564.0,22535.0,22535.0,83114.0,33285.0,29649.0,6971.0,13209.0,21048.0,3348.0,17700.0,8991.0,8991.0,213.0,179.0,210.2,169.8,193.0,194.2,213.1,274.2,1030481.4,111.6,73.1,28.2,22.5,73.1,83.0,96.8,142.9,39.1
2026-07-26,10:00~12:00,通過量,5078.0,1832.0,296.0,1536.0,2731.0,1224.0,1507.0,8255.0,2565.0,2946.0,2744.0,5748.0,339.0,2547.0,1439.0,1423.0,2500.0,1128.0,1372.0,1462.0,1462.0,3079.0,600.0,1223.0,217.0,1039.0,2654.0,1291.0,1363.0,1049.0,1049.0,22.0,26.1,17.2,19.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,10:00~12:00,平均停等延滯,81.3,14.1,42.6,8.6,2.6,3.1,2.3,4.8,9.6,1.2,4.1,31.7,42.2,35.2,33.4,21.4,9.1,1.9,15.0,15.4,15.4,27.0,55.5,24.2,32.1,12.7,7.9,2.6,13.0,8.6,8.6,D,C,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,11:00~12:00,總停等延滯,200436.0,12359.0,6211.0,6148.0,3808.0,2079.0,1729.0,19502.0,13183.0,1527.0,4792.0,89355.0,6426.0,47218.0,23195.0,12516.0,7441.0,511.0,6930.0,11321.0,11321.0,44176.0,19368.0,17038.0,3716.0,4054.0,9232.0,1300.0,7932.0,3242.0,3242.0,219.8,181.2,201.0,167.7,192.4,192.8,212.0,272.3,507825.8,107.7,90.6,21.6,23.8,70.0,86.9,97.7,143.4,36.1
2026-07-26,11:00~12:00,通過量,2478.0,896.0,147.0,749.0,1387.0,633.0,754.0,4063.0,1317.0,1434.0,1312.0,2851.0,159.0,1333.0,683.0,676.0,1273.0,615.0,658.0,716.0,716.0,1529.0,266.0,655.0,108.0,500.0,1331.0,666.0,665.0,523.0,523.0,21.3,25.8,18.0,19.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,11:00~12:00,平均停等延滯,80.9,13.8,42.3,8.2,2.7,3.3,2.3,4.8,10.0,1.1,3.7,31.3,40.4,35.4,34.0,18.5,5.8,0.8,10.5,15.8,15.8,28.9,72.8,26.0,34.4,8.1,6.9,2.0,11.9,6.2,6.2,D,C,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,12:00~14:00,總停等延滯,367069.0,18800.0,8240.0,10560.0,8732.0,2680.0,6052.0,33623.0,23985.0,2482.0,7156.0,176569.0,12912.0,95309.0,46274.0,22074.0,11681.0,1262.0,10419.0,16742.0,16742.0,76947.0,35328.0,25236.0,7810.0,8573.0,17184.0,3401.0,13783.0,6791.0,6791.0,167.3,174.7,177.9,292.0,203.0,202.8,219.2,269.0,1091812.6,90.8,56.3,20.2,24.7,75.3,75.0,216.7,124.4,33.4
2026-07-26,12:00~14:00,通過量,4841.0,1692.0,275.0,1417.0,2617.0,1236.0,1381.0,8005.0,2822.0,2706.0,2477.0,5796.0,292.0,2804.0,1395.0,1305.0,2559.0,1302.0,1257.0,1334.0,1334.0,2975.0,543.0,1267.0,232.0,933.0,2682.0,1352.0,1330.0,1143.0,1143.0,28.0,26.8,20.3,11.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,12:00~14:00,平均停等延滯,75.8,11.1,30.0,7.5,3.3,2.2,4.4,4.2,8.5,0.9,2.9,30.5,44.2,34.0,33.2,16.9,4.6,1.0,8.3,12.6,12.6,25.9,65.1,19.9,33.7,9.2,6.4,2.5,10.4,5.9,5.9,C,C,D,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,16:30~18:30,總停等延滯,445132.0,25398.0,12463.0,12935.0,7926.0,3959.0,3967.0,53473.0,44643.0,4045.0,4785.0,222103.0,12199.0,147719.0,38687.0,23498.0,10933.0,1305.0,9628.0,15481.0,15481.0,79246.0,27906.0,22567.0,8581.0,20192.0,19294.0,5918.0,13376.0,11278.0,11278.0,167.9,173.1,191.3,225.1,189.4,191.4,212.0,276.1,1145324.2,96.3,45.2,23.6,24.4,87.9,60.8,137.1,130.6,34.7
2026-07-26,16:30~18:30,通過量,5363.0,1725.0,298.0,1427.0,3244.0,1836.0,1408.0,8818.0,3873.0,2614.0,2331.0,6373.0,234.0,3595.0,1349.0,1195.0,2867.0,1705.0,1162.0,1187.0,1187.0,3418.0,565.0,1650.0,307.0,896.0,2933.0,1706.0,1227.0,1041.0,1041.0,27.9,27.0,18.9,14.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,16:30~18:30,平均停等延滯,83.0,14.7,41.8,9.1,2.4,2.2,2.8,6.1,11.5,1.5,2.1,34.9,52.1,41.1,28.7,19.7,3.8,0.8,8.3,13.0,13.0,23.2,49.4,13.7,28.0,22.5,6.6,3.5,10.9,10.8,10.8,C,C,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,17:00~19:00,總停等延滯,413945.0,22107.0,10333.0,11774.0,6948.0,3187.0,3761.0,48934.0,42130.0,3251.0,3553.0,210264.0,11581.0,140697.0,36699.0,21287.0,10002.0,1503.0,8499.0,14669.0,14669.0,73933.0,24780.0,20927.0,7538.0,20688.0,16901.0,4620.0,12281.0,10187.0,10187.0,194.2,176.3,184.4,219.8,193.7,194.8,214.5,276.2,1110949.8,97.6,73.5,23.1,26.5,88.3,61.4,131.4,126.9,34.4
2026-07-26,17:00~19:00,通過量,5045.0,1593.0,261.0,1332.0,3081.0,1761.0,1320.0,8273.0,3682.0,2388.0,2203.0,6084.0,225.0,3463.0,1236.0,1160.0,2746.0,1633.0,1113.0,1161.0,1161.0,3259.0,523.0,1599.0,277.0,860.0,2846.0,1708.0,1138.0,1034.0,1034.0,24.1,26.5,19.6,14.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,17:00~19:00,平均停等延滯,82.1,13.9,39.6,8.8,2.3,1.8,2.8,5.9,11.4,1.4,1.6,34.6,51.5,40.6,29.7,18.4,3.6,0.9,7.6,12.6,12.6,22.7,47.4,13.1,27.2,24.1,5.9,2.7,10.8,9.9,9.9,D,C,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,16:30~17:30,總停等延滯,238655.0,14164.0,7414.0,6750.0,3989.0,2191.0,1798.0,27984.0,22048.0,2768.0,3168.0,118025.0,5983.0,76143.0,21513.0,14386.0,6009.0,374.0,5635.0,7737.0,7737.0,43584.0,16007.0,10870.0,5991.0,10716.0,10527.0,3253.0,7274.0,6636.0,6636.0,171.6,168.8,203.9,216.2,-,-,-,-,-,100.2,35.6,25.6,23.7,90.1,55.1,126.1,133.0,37.2
2026-07-26,16:30~17:30,通過量,2855.0,931.0,180.0,751.0,1663.0,902.0,761.0,4694.0,1969.0,1453.0,1272.0,3308.0,106.0,1817.0,739.0,646.0,1538.0,909.0,629.0,624.0,624.0,1817.0,324.0,841.0,187.0,465.0,1586.0,895.0,691.0,566.0,566.0,27.3,27.7,17.7,15.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,16:30~17:30,平均停等延滯,83.6,15.2,41.2,9.0,2.4,2.4,2.4,6.0,11.2,1.9,2.5,35.7,56.4,41.9,29.1,22.3,3.9,0.4,9.0,12.4,12.4,24.0,49.4,12.9,32.0,23.0,6.6,3.6,10.5,11.7,11.7,C,C,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,17:30~18:30,總停等延滯,206477.0,11234.0,5049.0,6185.0,3937.0,1768.0,2169.0,25489.0,22595.0,1277.0,1617.0,104078.0,6216.0,71576.0,17174.0,9112.0,4924.0,931.0,3993.0,7744.0,7744.0,35662.0,11899.0,11697.0,2590.0,9476.0,8767.0,2665.0,6102.0,4642.0,4642.0,165.6,177.4,183.8,234.0,190.2,194.1,214.1,276.9,555228.0,92.3,50.9,22.4,25.1,85.8,66.5,148.2,128.2,33.2
2026-07-26,17:30~18:30,通過量,2508.0,794.0,118.0,676.0,1581.0,934.0,647.0,4124.0,1904.0,1161.0,1059.0,3065.0,128.0,1778.0,610.0,549.0,1329.0,796.0,533.0,563.0,563.0,1601.0,241.0,809.0,120.0,431.0,1347.0,811.0,536.0,475.0,475.0,28.3,26.4,19.7,13.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-26,17:30~18:30,平均停等延滯,82.3,14.1,42.8,9.1,2.5,1.9,3.4,6.2,11.9,1.1,1.5,34.0,48.6,40.3,28.2,16.6,3.7,1.2,7.5,13.8,13.8,22.3,49.4,14.5,21.6,22.0,6.5,3.3,11.4,9.8,9.8,C,C,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,06:30~20:30,總停等延滯,3577288.0,170169.0,84190.0,85979.0,128183.0,88775.0,39408.0,445047.0,250680.0,63499.0,130868.0,1543428.0,183542.0,793404.0,364674.0,201808.0,176129.0,15329.0,160800.0,147521.0,147521.0,671417.0,249534.0,197084.0,87297.0,137502.0,220466.0,85611.0,134855.0,74928.0,74928.0,231.9,217.3,272.0,230.6,238.0,238.7,260.3,327.4,10469032.9,119.6,78.1,34.2,42.4,100.2,74.8,130.4,183.7,54.0
2026-07-27,06:30~20:30,通過量,40351.0,13024.0,1878.0,11146.0,22284.0,11070.0,11214.0,67807.0,25054.0,22487.0,20266.0,48482.0,3309.0,23084.0,11734.0,10355.0,20585.0,11002.0,9583.0,9743.0,9743.0,24726.0,4492.0,11077.0,2382.0,6775.0,22269.0,11824.0,10445.0,8214.0,8214.0,20.2,21.5,13.3,14.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,06:30~20:30,平均停等延滯,88.7,13.1,44.8,7.7,5.8,8.0,3.5,6.6,10.0,2.8,6.5,31.8,55.5,34.4,31.1,19.5,8.6,1.4,16.8,15.1,15.1,27.2,55.6,17.8,36.6,20.3,9.9,7.2,12.9,9.1,9.1,D,D,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,07:00~21:00,總停等延滯,3452277.0,170831.0,84431.0,86400.0,127205.0,88729.0,38476.0,431509.0,253918.0,58885.0,118706.0,1502908.0,177777.0,784623.0,347886.0,192622.0,158244.0,15069.0,143175.0,129268.0,129268.0,647833.0,246440.0,195262.0,83623.0,122508.0,211806.0,84199.0,127607.0,72673.0,72673.0,228.2,213.8,266.9,227.1,234.0,234.6,255.9,322.2,10176937.2,114.6,79.3,34.3,42.3,98.1,73.4,129.0,179.3,53.1
2026-07-27,07:00~21:00,通過量,39767.0,12671.0,1895.0,10776.0,21927.0,11104.0,10823.0,66422.0,25227.0,21666.0,19529.0,47960.0,3257.0,23317.0,11520.0,9866.0,20279.0,11156.0,9123.0,9367.0,9367.0,24541.0,4455.0,11255.0,2323.0,6508.0,22083.0,11858.0,10225.0,8062.0,8062.0,20.5,21.9,13.6,14.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,07:00~21:00,平均停等延滯,86.8,13.5,44.6,8.0,5.8,8.0,3.6,6.5,10.1,2.7,6.1,31.3,54.6,33.7,30.2,19.5,7.8,1.4,15.7,13.8,13.8,26.4,55.3,17.3,36.0,18.8,9.6,7.1,12.5,9.0,9.0,D,D,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,06:30~08:30,總停等延滯,652884.0,21771.0,7092.0,14679.0,7857.0,3623.0,4234.0,90490.0,26285.0,17029.0,47176.0,261174.0,30867.0,118343.0,70891.0,41073.0,56581.0,1857.0,54724.0,45201.0,45201.0,125737.0,36418.0,31146.0,23030.0,35143.0,32106.0,8726.0,23380.0,11967.0,11967.0,256.0,238.0,330.0,258.9,270.7,273.3,299.3,378.2,1695674.8,155.9,61.3,38.9,30.1,111.3,96.7,147.6,239.5,51.6
2026-07-27,06:30~08:30,通過量,5977.0,2043.0,124.0,1919.0,3342.0,1387.0,1955.0,11368.0,3050.0,4411.0,3907.0,6869.0,476.0,2473.0,1654.0,2266.0,3232.0,1093.0,2139.0,1996.0,1996.0,3533.0,620.0,1068.0,522.0,1323.0,2903.0,1378.0,1525.0,1287.0,1287.0,18.3,19.7,11.0,12.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,06:30~08:30,平均停等延滯,109.2,10.7,57.2,7.6,2.4,2.6,2.2,8.0,8.6,3.9,12.1,38.0,64.8,47.9,42.9,18.1,17.5,1.7,25.6,22.6,22.6,35.6,58.7,29.2,44.1,26.6,11.1,6.3,15.3,9.3,9.3,E,E,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,06:30~07:30,總停等延滯,352101.0,5452.0,2430.0,3022.0,3348.0,1036.0,2312.0,52186.0,10584.0,10430.0,31172.0,138837.0,20249.0,51587.0,43286.0,23715.0,36779.0,1045.0,35734.0,31845.0,31845.0,58964.0,16168.0,10386.0,10037.0,22373.0,19157.0,5114.0,14043.0,5533.0,5533.0,294.5,235.9,332.6,244.2,276.8,288.9,313.3,387.3,884801.2,199.3,63.7,31.4,28.2,117.7,90.6,126.5,238.5,62.6
2026-07-27,06:30~07:30,通過量,2926.0,1081.0,49.0,1032.0,1655.0,594.0,1061.0,5773.0,1271.0,2403.0,2099.0,3405.0,255.0,1038.0,882.0,1230.0,1559.0,400.0,1159.0,1050.0,1050.0,1627.0,284.0,394.0,242.0,707.0,1453.0,658.0,795.0,590.0,590.0,15.9,19.8,10.9,13.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,06:30~07:30,平均停等延滯,120.3,5.0,49.6,2.9,2.0,1.7,2.2,9.0,8.3,4.3,14.9,40.8,79.4,49.7,49.1,19.3,23.6,2.6,30.8,30.3,30.3,36.2,56.9,26.4,41.5,31.6,13.2,7.8,17.7,9.4,9.4,E,E,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,07:30~08:30,總停等延滯,300783.0,16319.0,4662.0,11657.0,4509.0,2587.0,1922.0,38304.0,15701.0,6599.0,16004.0,122337.0,10618.0,66756.0,27605.0,17358.0,19802.0,812.0,18990.0,13356.0,13356.0,66773.0,20250.0,20760.0,12993.0,12770.0,12949.0,3612.0,9337.0,6434.0,6434.0,217.6,240.0,327.4,273.7,264.7,261.2,289.0,369.9,820516.9,112.5,58.9,46.3,31.9,105.0,102.8,168.7,240.5,40.6
2026-07-27,07:30~08:30,通過量,3051.0,962.0,75.0,887.0,1687.0,793.0,894.0,5595.0,1779.0,2008.0,1808.0,3464.0,221.0,1435.0,772.0,1036.0,1673.0,693.0,980.0,946.0,946.0,1906.0,336.0,674.0,280.0,616.0,1450.0,720.0,730.0,697.0,697.0,21.5,19.5,11.1,11.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,07:30~08:30,平均停等延滯,98.6,17.0,62.2,13.1,2.7,3.3,2.1,6.8,8.8,3.3,8.9,35.3,48.0,46.5,35.8,16.8,11.8,1.2,19.4,14.1,14.1,35.0,60.3,30.8,46.4,20.7,8.9,5.0,12.8,9.2,9.2,D,E,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,07:00~09:00,總停等延滯,639877.0,25275.0,9989.0,15286.0,8496.0,4605.0,3891.0,85373.0,31670.0,14652.0,39051.0,268977.0,31209.0,131208.0,67478.0,39082.0,47330.0,2183.0,45147.0,31453.0,31453.0,128709.0,39731.0,41402.0,24666.0,22910.0,30707.0,10074.0,20633.0,13557.0,13557.0,234.2,240.9,316.5,238.8,257.6,257.9,285.6,370.2,1656200.3,134.1,59.9,40.3,32.1,105.7,102.8,133.1,228.8,47.4
2026-07-27,07:00~09:00,通過量,6046.0,1945.0,152.0,1793.0,3390.0,1556.0,1834.0,11261.0,3480.0,4118.0,3663.0,7087.0,464.0,2909.0,1661.0,2053.0,3322.0,1399.0,1923.0,1849.0,1849.0,3769.0,640.0,1356.0,545.0,1228.0,2959.0,1498.0,1461.0,1309.0,1309.0,20.0,19.4,11.4,13.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,07:00~09:00,平均停等延滯,105.8,13.0,65.7,8.5,2.5,3.0,2.1,7.6,9.1,3.6,10.7,38.0,67.3,45.1,40.6,19.0,14.2,1.6,23.5,17.0,17.0,34.1,62.1,30.5,45.3,18.7,10.4,6.7,14.1,10.4,10.4,D,E,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,10:00~12:00,總停等延滯,476324.0,24567.0,13014.0,11553.0,7833.0,4269.0,3564.0,52536.0,30207.0,6962.0,15367.0,207173.0,24900.0,103918.0,51831.0,26524.0,16951.0,2052.0,14899.0,19264.0,19264.0,92108.0,34036.0,27941.0,10979.0,19152.0,39579.0,17354.0,22225.0,16313.0,16313.0,225.8,192.7,279.6,219.2,229.3,232.0,253.5,320.3,1436411.5,111.8,92.9,21.1,28.8,87.5,76.4,131.7,210.0,48.5
2026-07-27,10:00~12:00,通過量,6042.0,1985.0,308.0,1677.0,3316.0,1641.0,1675.0,9714.0,3473.0,3231.0,3010.0,6891.0,496.0,3138.0,1787.0,1470.0,2855.0,1489.0,1366.0,1331.0,1331.0,3427.0,578.0,1490.0,361.0,998.0,3368.0,1708.0,1660.0,1263.0,1263.0,20.7,24.3,12.9,14.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,10:00~12:00,平均停等延滯,78.8,12.4,42.3,6.9,2.4,2.6,2.1,5.4,8.7,2.2,5.1,30.1,50.2,33.1,29.0,18.0,5.9,1.4,10.9,14.5,14.5,26.9,58.9,18.8,30.4,19.2,11.8,10.2,13.4,12.9,12.9,D,D,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,11:00~12:00,總停等延滯,220003.0,13341.0,7271.0,6070.0,3236.0,2005.0,1231.0,26090.0,15654.0,3702.0,6734.0,100326.0,11965.0,50635.0,25402.0,12324.0,6307.0,935.0,5372.0,8400.0,8400.0,40320.0,17937.0,6663.0,5274.0,10446.0,15193.0,5830.0,9363.0,6790.0,6790.0,226.7,165.9,251.3,226.6,217.6,218.7,239.6,304.5,680498.5,101.2,104.5,21.1,24.8,86.2,54.9,140.3,192.9,37.3
2026-07-27,11:00~12:00,通過量,3055.0,1015.0,177.0,838.0,1677.0,837.0,840.0,4766.0,1759.0,1573.0,1434.0,3454.0,241.0,1621.0,868.0,724.0,1456.0,770.0,686.0,666.0,666.0,1759.0,304.0,760.0,191.0,504.0,1662.0,861.0,801.0,614.0,614.0,20.6,28.2,14.4,14.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,11:00~12:00,平均停等延滯,72.0,13.1,41.1,7.2,1.9,2.4,1.5,5.5,8.9,2.4,4.7,29.0,49.6,31.2,29.3,17.0,4.3,1.2,7.8,12.6,12.6,22.9,59.0,8.8,27.6,20.7,9.1,6.8,11.7,11.1,11.1,D,C,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,12:00~14:00,總停等延滯,418057.0,24696.0,12607.0,12089.0,10443.0,6817.0,3626.0,47136.0,29950.0,5937.0,11249.0,195867.0,23768.0,96243.0,50868.0,24988.0,13788.0,2613.0,11175.0,14568.0,14568.0,69210.0,30206.0,11927.0,8519.0,18558.0,30512.0,11911.0,18601.0,11837.0,11837.0,234.9,249.2,245.8,220.8,237.7,237.4,256.8,320.1,1491478.6,93.1,113.1,28.7,105.0,90.5,53.7,130.3,172.5,44.6
2026-07-27,12:00~14:00,通過量,5839.0,1943.0,288.0,1655.0,3265.0,1628.0,1637.0,9247.0,3301.0,3078.0,2868.0,6890.0,446.0,3274.0,1724.0,1446.0,2736.0,1444.0,1292.0,1312.0,1312.0,3411.0,636.0,1477.0,269.0,1029.0,3139.0,1596.0,1543.0,1277.0,1277.0,19.9,18.8,14.7,14.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,12:00~14:00,平均停等延滯,71.6,12.7,43.8,7.3,3.2,4.2,2.2,5.1,9.1,1.9,3.9,28.4,53.3,29.4,29.5,17.3,5.0,1.8,8.6,11.1,11.1,20.3,47.5,8.1,31.7,18.0,9.7,7.5,12.1,9.3,9.3,E,E,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,16:30~18:30,總停等延滯,683839.0,38342.0,18672.0,19670.0,61961.0,46765.0,15196.0,96478.0,54478.0,16443.0,25557.0,274026.0,33925.0,154174.0,54149.0,31778.0,20387.0,2873.0,17514.0,22074.0,22074.0,123429.0,48011.0,41276.0,15440.0,18702.0,36750.0,15819.0,20931.0,10392.0,10392.0,282.6,226.4,238.4,242.4,247.4,244.3,273.1,357.2,1717438.8,114.2,113.7,54.8,48.4,110.1,67.7,132.2,120.1,62.9
2026-07-27,16:30~18:30,通過量,6062.0,1756.0,300.0,1456.0,3212.0,1771.0,1441.0,10442.0,4402.0,3255.0,2785.0,7735.0,520.0,4096.0,1773.0,1346.0,3404.0,2200.0,1204.0,1294.0,1294.0,4143.0,824.0,2159.0,349.0,811.0,3459.0,1972.0,1487.0,1127.0,1127.0,16.6,20.7,15.2,13.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,16:30~18:30,平均停等延滯,112.8,21.8,62.2,13.5,19.3,26.4,10.5,9.2,12.4,5.1,9.2,35.4,65.2,37.6,30.5,23.6,6.0,1.3,14.5,17.1,17.1,29.8,58.3,19.1,44.2,23.1,10.6,8.0,14.1,9.2,9.2,E,D,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,17:00~19:00,總停等延滯,595192.0,27346.0,14878.0,12468.0,46084.0,41724.0,4360.0,69997.0,49628.0,9782.0,10587.0,252637.0,31056.0,142952.0,43195.0,35434.0,23219.0,2752.0,20467.0,19008.0,19008.0,119414.0,46680.0,43914.0,13853.0,14967.0,31325.0,12113.0,19212.0,6162.0,6162.0,254.2,208.6,163.0,196.5,205.6,202.9,229.3,307.2,1363870.0,138.3,90.7,25.2,43.2,95.6,69.8,100.9,97.6,40.0
2026-07-27,17:00~19:00,通過量,5810.0,1705.0,261.0,1444.0,3262.0,1818.0,1444.0,10068.0,4449.0,3042.0,2577.0,7427.0,510.0,4051.0,1615.0,1251.0,3250.0,2140.0,1110.0,1211.0,1211.0,3980.0,791.0,2152.0,325.0,712.0,3398.0,2005.0,1393.0,1029.0,1029.0,18.4,22.4,22.2,16.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,17:00~19:00,平均停等延滯,102.4,16.0,57.0,8.6,14.1,23.0,3.0,7.0,11.2,3.2,4.1,34.0,60.9,35.3,26.7,28.3,7.1,1.3,18.4,15.7,15.7,30.0,59.0,20.4,42.6,21.0,9.2,6.0,13.8,6.0,6.0,E,D,D,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-27,16:30~17:30,總停等延滯,387806.0,24379.0,9641.0,14738.0,40751.0,27003.0,13748.0,62516.0,29099.0,11764.0,21653.0,148069.0,17233.0,81966.0,34366.0,14504.0,10406.0,1625.0,8781.0,13037.0,13037.0,62332.0,25767.0,18213.0,7284.0,11068.0,18924.0,8911.0,10013.0,7392.0,7392.0,310.2,246.9,324.0,293.6,293.7,291.6,320.6,407.1,1051533.9,99.7,119.5,90.9,48.0,128.3,70.5,165.3,141.2,91.9
2026-07-27,16:30~17:30,通過量,3085.0,890.0,153.0,737.0,1536.0,820.0,716.0,5195.0,2084.0,1662.0,1449.0,3944.0,246.0,2038.0,951.0,709.0,1762.0,1098.0,664.0,711.0,711.0,2175.0,438.0,1087.0,185.0,465.0,1716.0,938.0,778.0,619.0,619.0,15.1,19.0,11.2,11.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
